longDescription,shortDescription,parentPartNumber,name,partNumber,manufacturer,type,thumbnail,productURL,imageURL,buyable,Width_metric,Width_us,Weight_us,Weight_metric,Height_us,Height_metric,Length_metric,Length_us,Capacity_metric,Capacity_us,Jaw Opening_us,Jaw Opening_metric,Clam Angle_C62,Base Edge Thickness_us,Base Edge Thickness_metric,Interface Type_C62,Cutting Edge Thickness_metric,Cutting Edge Thickness_us,Overall Height_metric,Overall Height_us,Required Hydraulics_C62,Overall Width_us,Overall Width_metric,Overall Length_metric,Overall Length_us,Mounting Hole Pattern Size_C62,Machine Class_C62,Number of Teeth_C62,Angled Width_us,Angled Width_metric,Blade Height_metric,Blade Height_us,Trip Edge Height_metric,Trip Edge Height_us,Trip Edge Quantity_C62,Tip Radius_metric,Tip Radius_us,Rated Capacity (L)_metric,Rated Capacity (ft3)_us,Width (in)_us,Width (mm)_metric,Machine Interface_C62,Type_C62,Compatible Bit Extension_C62,Tine Length_us,Tine Length_metric,Tine Width_us,Tine Width_metric,Tine Height_metric,Tine Height_us,Tine Thickness_metric,Tine Thickness_us,Tine Weight_metric,Tine Weight_us,Operating Weight_metric,Group Weight_metric,Group Weight_us,Operating Weight_us,Usable Tine Length_metric,Usable Tine Length_us,Overall Depth_us,Overall Depth_metric,Tine Spacing_metric,Tine Spacing_us,Stabilizer Tine Length_metric,Stabilizer Tine Length_us,Bolt-On Cutting Edge Thickness_metric,Bolt-On Cutting Edge Thickness_us,Load Capacity_us,Load Capacity_metric,Tine Configuration_C62,Tine Spacing - Maximum Width_metric,Tine Spacing - Maximum Width_us,Carriage Height - Closed Clamp_us,Carriage Height - Closed Clamp_metric,Carriage Height - Open Clamp_us,Carriage Height - Open Clamp_metric,Combined Weight_metric,Combined Weight_us,Optimal Hydraulic Flow_C62,Optimal Hydraulic Pressure_C62,Operating Pressure_us,Operating Pressure_metric,Height - Grapples Closed_us,Height - Grapples Closed_metric,Tine Diameter_metric,Tine Diameter_us,Number of Tines_C62,Sidewall Thickness_metric,Sidewall Thickness_us,Maximum Opening Width_us,Maximum Opening Width_metric,Working Pressure_metric,Working Pressure_us,"Internal Width, Arms Closed_metric","Internal Width, Arms Closed_us",Grapple Area_us,Grapple Area_metric,Grapple Height_metric,Grapple Height_us,Grapple Weight_us,Grapple Weight_metric,Width - Fully Angled_us,Width - Fully Angled_metric,Maximum Blade Angle - Right/Left of Center_C62,Rated Capacity (yd3)_us,Rated Capacity (m3)_metric,Ground Engaging Tools_C62,Working Width (Wings Closed) (mm)_metric,Working Width (Wings Closed) (in)_us,Working Width (Wings Open) (in)_us,Working Width (Wings Open) (mm)_metric,Working Width_us,Working Width_metric,Moldboard Height_metric,Moldboard Height_us,Overall Height (in)_us,Interface_C62,Length (in)_us,Trip Edge height (in)_us,Weight (kg)_metric,Overall Height (mm)_metric,Trip Edge height (mm)_metric,Weight (lb)_us,Trip Edge_C62,Length (mm)_metric,Tilt Angle Range +/-_C62,Maximum Load Rating_us,Maximum Load Rating_metric,Maximum Horizontal Reach_us,Maximum Horizontal Reach_metric,Retracted Length_metric,Retracted Length_us,Coupler Type_C62,Pins Included_C62,Shank Length_us,Shank Length_metric,Drive Method_C62,Hydraulic Flow_C62,Hydraulic Pressure - Actuator_metric,Hydraulic Pressure - Actuator_us,Hydraulic Pressure - Coupler_us,Drive Shaft Torque at Maximum Pressure_metric,Drive Shaft Torque at Maximum Pressure_us,Mounting Bracket Design_C62,Overall Width - With Bracket_metric,Overall Width - With Bracket_us,Overall Length - With Bracket_metric,Overall Length - With Bracket_us,Housing Diameter_metric,Housing Diameter_us,Swing Range (fore/aft)_C62,Swing Range (L/R)_C62,Motor Displacement_us,Motor Displacement_metric,Bit Speed at Maximum Flow_C62,Hex Output Shaft Size_us,Hex Output Shaft Size_metric,Swing Range_C62,Torque (N·m)_metric,Torque (lb.ft)_us,Operating Weight - With Tool_metric,Operating Weight - With Tool_us,Energy Class_us,Energy Class_metric,Tool Shaft Diameter_us,Tool Shaft Diameter_metric,Impact Frequency_C62,Minimum Operating Pressure_us,Minimum Operating Pressure_metric,Minimum Carrier Weight_us,Minimum Carrier Weight_metric,Height - Without Tool_us,Height - Without Tool_metric,Machine Type_C62,Hammer Compatibility_C62,Tool Shaft Diameter (in)_us,Tool Shaft Diameter (mm)_metric,Sound Suppression_C62,Model/Style_C62,Energy Class (ft.lbf)_us,Energy Class (J)_metric,Sweeping Width_us,Sweeping Width_metric,Brush Diameter_us,Brush Diameter_metric,Brush Speed at Maximum Flow_C62,Sweeping Width - Angled (± 30 Degrees)_us,Sweeping Width - Angled (± 30 Degrees)_metric,Overall Width - Angled (± 30 Degrees)_us,Overall Width - Angled (± 30 Degrees)_metric,Optional Hood Extension_metric,Optional Hood Extension_us,Water Tank Capacity_metric,Water Tank Capacity_us,Sweeping Width (mm)_metric,Sweeping Width (in)_us,Max Open Width (mm)_metric,Max Open Width (in)_us,Requires Full Work Tool Control with Both Joysticks_C62,Raise_metric,Raise_us,Lower_us,Lower_metric,Required Hydraulic Flow_C62,Hopper Capacity_metric,Hopper Capacity_us,Gutter Brush Weight_metric,Gutter Brush Weight_us,Cutting Width_us,Cutting Width_metric,Maximum Cutting Diameter_us,Maximum Cutting Diameter_metric,Tip Speed (Depends On Flow)_C62,Compaction Width (in)_us,Compaction Width (mm)_metric,Drum Width_metric,Drum Width_us,Drum Diameter_us,Drum Diameter_metric,Drum Frequency at Maximum Flow_C62,Drum Oscillation Tilt Range_C62,Dynamic Force_us,Dynamic Force_metric,Amplitude_metric,Amplitude_us,Motor Size_us,Motor Size_metric,Compaction Force_C62,Maximum Cutting Depth_metric,Maximum Cutting Depth_us,Task_C62,Max. Blows per Minute_C62,Energy Class_C62,Hose Length (mm)_metric,Hose Length (in)_us,"Hose Size, ID Min. (mm)_metric","Hose Size, ID Min. (in)_us",Motor_C62,Drum Speed_C62,Fixed Teeth per Drum_C62,Working Width (mm)_metric,Working Width (in)_us,Bucket Capacity - Struck_us,Bucket Capacity - Struck_metric,Raking Width_us,Raking Width_metric,Driven Shaft Speed_C62,Number of Hard Face Tines_C62,Rock Size Range_C62,Drive Chain_C62,Conveyor Chain_C62,Working Depth_C62,Auger Speed Range_C62,Auger Diameter_us,Auger Diameter_metric,Number of Auger Paddles_C62,Optional Drum Widths/Depths_C62,Side Shift Travel_metric,Side Shift Travel_us,Conical Bits_C62,Standard Bit Type_C62,Maximum Cut Depth_C62,Roller Width_metric,Roller Width_us,Maximum Angle - Right or Left_C62,Raking Width at Maximum Angle_us,Raking Width at Maximum Angle_metric,Maximum Operating Pressure_metric,Maximum Operating Pressure_us,Max Clamp Opening (in)_us,Max Clamp Opening (mm)_metric,Width Over Tines (in)_us,Width Over Tines (mm)_metric,Cutting Wheel Diameter - With Teeth_us,Cutting Wheel Diameter - With Teeth_metric,Cutting Depth - Below Ground_metric,Cutting Depth - Below Ground_us,Cutting Head Extension_us,Cutting Head Extension_metric,Cutting Head Speed at Maximum Flow_C62,Cutting Head Swing Range_C62,Cutting Height - Above Ground_us,Cutting Height - Above Ground_metric,Cutting Wheel Width  - With Teeth_metric,Cutting Wheel Width  - With Teeth_us,Cutting Width - Full Swing Range_us,Cutting Width - Full Swing Range_metric,Number of Carbide Teeth per Cutting Wheel_C62,Angled Width (in)_us,Angled Width (mm)_metric,Cutting Edge Type_C62,Overall Width (ft)_us,Overall Width (m)_metric,Intake Width_metric,Intake Width_us,Cutting Height_us,Cutting Height_metric,Maximum Throw_us,Maximum Throw_metric,Impeller Fan Diameter_metric,Impeller Fan Diameter_us,Impeller Fan Width_us,Impeller Fan Width_metric,Chute Rotation_C62,Adapted Coupler Type_C62,Wheel Width_metric,Wheel Width_us,Wheel Torque at Maximum Pressure_metric,Wheel Torque at Maximum Pressure_us,Wheel Speed at Maximum Flow_C62,Bit Speed at Maximum Flow_metric,Bit Speed at Maximum Flow_us,Conical Bits - Per Wheel_C62,Optional Bit Type_C62,Trench Cleaning Device_C62,Standard Boom Length_metric,Standard Boom Length_us,Chain Type_C62,Drive Shaft Speed at Maximum Flow_C62,Maximum Auger Clearance_metric,Maximum Auger Clearance_us,Spoil Auger Diameter_metric,Spoil Auger Diameter_us,Optional Cutting Widths_C62,Interface Machine Side_C62,Interface Attachment Side_C62,Tine Spacing (in)_us,Tine spacing (mm)_metric,Rotation (deg)_C62,Base Plate Width (mm)_metric,Base Plate Width (in)_us,Compaction Area (m2)_metric,Compaction Area (ft2)_us
"Cat® Straight Snow Pushes are designed for optimal snow removal or any material pushing application. Removing applications can range from parking lots, driveways, airport runways and storage lots. Designed to roll and fold snow with a profiled mold board, the Straight Snow Push maximizes the amount of snow being pushed. Once material is contained and displaced, streamlined box supports ensure that snow does not cling to the tool, increasing productivity. The Cat Straight Snow push features a standard trip edge system which protects your machine and tool from unseen obstacles.",Unique design efficiently removes snow minimizing passes and reducing salt build up.,STRAIGHT-SNOW-PUSHES,3.66 m (12 ft) ,509-3707,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/509-3707,https://caterpillar.scene7.com/is/image/Caterpillar/CM20161118-51973-46878,False,,,952.4 lb,432 kg,,,1109 mm,43.7 in,,,,,,,,Skid Steer Coupler,,,914 mm,36 in,,148.5 in,3772 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144 in,3658 mm,914 mm,36 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Snow Plows are designed for snow removal applications in parking lots, driveways, airport runways and storage lots. The design of the plow scrapes the surface and can angle to windrow material to one side. The trip edge system protects your machine and tool from unseen obstacles by retracting when objects such as a manhole cover or large rocks are hit.",Robust design for moving snow with maximum efficiency and power.,SNOW-PLOWS,3.7 m (12 ft) ,479-8108,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/479-8108,https://caterpillar.scene7.com/is/image/Caterpillar/CM20150903-39428-00418,False,3658 mm,144 in,3362 lb,1525 kg,,,1775 mm,69.9 in,,,,,,,,Fusion™ Coupler,,,1065 mm,41.9 in,,,,,,,,,118 in,2996 mm,1073 mm,42.2 in,194 mm,7.6 in,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Snow Plows are designed for snow removal applications in parking lots, driveways, airport runways and storage lots. The design of the plow scrapes the surface and can angle to windrow material to one side. The trip edge system protects your machine and tool from unseen obstacles by retracting when objects such as a manhole cover or large rocks are hit.",Robust design for moving snow with maximum efficiency and power.,SNOW-PLOWS,3.7 m (12 ft) ,481-3673,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/481-3673,https://caterpillar.scene7.com/is/image/Caterpillar/CM20150930-44728-62185,False,3658 mm,144 in,2180.4 lb,989 kg,,,1385 mm,54.5 in,,,,,,,,IT Coupler,,,1051 mm,41.4 in,,,,,,,,,118 in,2996 mm,888 mm,35 in,194 mm,7.6 in,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Loader Light Material Buckets are specially designed for maximum efficiency and increased capacity when loading light, loosely-packed materials.","Used for loading light, loosely-packed materials.",LIGHT-MATERIAL-BUCKETS-SWL,"3.8 m3 (5.0 yd3), Fusion™ Coupler ",441-4475,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/441-4475,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160615-46563-04002,False,2727 mm,107.4 in,2696.3 lb,1223 kg,57 in,1447 mm,1516 mm,59.7 in,3.8 m³,5 yd³,,,,1 in,25 mm,Fusion™ Coupler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Loader Light Material Buckets are specially designed for maximum efficiency and increased capacity when loading light, loosely-packed materials.","Used for loading light, loosely-packed materials.",LIGHT-MATERIAL-BUCKETS-SWL,"3.8 m3 (5.0 yd3), Fusion™ Coupler, Bolt-On Cutting Edge ",450-0252,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/450-0252,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160615-47218-22189,False,2747 mm,108.1 in,3015.9 lb,1368 kg,58.2 in,1478 mm,1588 mm,62.5 in,3.8 m³,5 yd³,,,,1 in,25 mm,Fusion™ Coupler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Loader Light Material Buckets are specially designed for maximum efficiency and increased capacity when loading light, loosely-packed materials.","Used for loading light, loosely-packed materials.",LIGHT-MATERIAL-BUCKETS-SWL,"3.8 m3 (5.0 yd3), Pin On ",441-4465,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/441-4465,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160615-46245-55950,False,2727 mm,107.4 in,2742.5 lb,1244 kg,57.2 in,1453 mm,1575 mm,62 in,3.8 m³,5 yd³,,,,1 in,25 mm,Pin On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Loader Light Material Buckets are specially designed for maximum efficiency and increased capacity when loading light, loosely-packed materials.","Used for loading light, loosely-packed materials.",LIGHT-MATERIAL-BUCKETS-SWL,"3.8 m3 (5.0 yd3), Pin On ",441-4470,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/441-4470,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160615-46396-04074,False,2727 mm,107.4 in,2738.1 lb,1242 kg,57.2 in,1453 mm,1575 mm,62 in,3.8 m³,5 yd³,,,,1 in,25 mm,Pin On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Loader Light Material Buckets are specially designed for maximum efficiency and increased capacity when loading light, loosely-packed materials.","Used for loading light, loosely-packed materials.",LIGHT-MATERIAL-BUCKETS-SWL,"3.8 m3 (5.0 yd3), Pin On, Bolt-On Cutting Edge ",450-0250,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/450-0250,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160615-46827-13335,False,2747 mm,108.1 in,3062.2 lb,1389 kg,57.9 in,1471 mm,1647 mm,64.8 in,3.8 m³,5 yd³,,,,1 in,25 mm,Pin On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Loader Light Material Buckets are specially designed for maximum efficiency and increased capacity when loading light, loosely-packed materials.","Used for loading light, loosely-packed materials.",LIGHT-MATERIAL-BUCKETS-SWL,"3.8 m3 (5.0 yd3), Pin On, Bolt-On Cutting Edge ",450-0251,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/450-0251,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160615-47018-47816,False,2747 mm,108.1 in,3024.7 lb,1372 kg,57.9 in,1471 mm,1647 mm,64.8 in,3.8 m³,5 yd³,,,,1 in,25 mm,Pin On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.",These buckets are ideal for digging in soft to moderate ground.,DIGGING-BUCKETS-MHE,300 mm (12 in) ,147-1018,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/147-1018,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160625-33453-64329,False,300 mm,11.8 in,68.6 lb,31.1 kg,,,,,22.7 l,0.8 ft³,,,,0.4 in,10 mm,Pin On,,,,,,,,,,,,,,,,,,,,508.5 mm,20 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.",These buckets are ideal for digging in soft to moderate ground.,DIGGING-BUCKETS-MHE,300 mm (12 in) ,153-7851,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/153-7851,https://caterpillar.scene7.com/is/image/Caterpillar/CM20150513-37094-51276,False,300 mm,11.8 in,111.3 lb,50.5 kg,,,,,39.59 l,1.4 ft³,,,,0.6 in,16 mm,Pin On,,,,,,,,,,,,,,,,,,,,643 mm,25.3 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.",These buckets are ideal for digging in soft to moderate ground.,DIGGING-BUCKETS-MHE,300 mm (12 in) ,276-7370,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/276-7370,https://caterpillar.scene7.com/is/image/Caterpillar/CM20180424-53148-42510,False,300 mm,11.8 in,174.2 lb,79 kg,,,,,60 l,2.1 ft³,,,,0.8 in,20 mm,Pin On,,,,,,,,,,,,,,,,,,,,781 mm,30.7 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.",These buckets are ideal for digging in soft to moderate ground.,DIGGING-BUCKETS-MHE,300 mm (12 in) ,279-4312,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/279-4312,https://caterpillar.scene7.com/is/image/Caterpillar/CM20180424-54730-49015,False,300 mm,11.8 in,123.5 lb,56 kg,,,,,50 l,1.8 ft³,,,,0.6 in,16 mm,Pin On,,,,,,,,,,,,,,,,,,,,691 mm,27.2 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.",These buckets are ideal for digging in soft to moderate ground.,DIGGING-BUCKETS-MHE,300 mm (12 in) ,396-9303,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/396-9303,https://caterpillar.scene7.com/is/image/Caterpillar/CM20150513-37094-46852,False,300 mm,11.8 in,100.5 lb,45.59 kg,,,,,34.29 l,1.2 ft³,,,,0.6 in,16 mm,Pin On,,,,,,,,,,,,,,,,,,,,591 mm,23.3 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nordic Trenching Buckets for Cat® Mini Excavators are ideal for trenching applications, but can be used for general excavation and backfilling in a variety of soil types. Durable side wear plates provide optimal wear resistance in heavy duty applications. Due to the longer bucket floor length, shorter tip radius and flat torque tube construction they are an ideal match when combined with an S Type Coupler or Tilt Rotate System.","Ideal for trenching applications, but suitable for general excavation and backfilling in all kinds of soil types up to heavy duty applications.",NORDIC-TRENCHING-BUCKETS,300 mm (12 in) ,586-5941,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/586-5941,https://caterpillar.scene7.com/is/image/Caterpillar/CM20210503-47a7f-6df88,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,1.9,12,300,S-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cat® Heavy Duty Buckets for Backhoe Loaders are well suited for semi-rocky soil or where hard bank material must be broken out and removed.,Ideal for semi-rocky soil or where hard bank material must be broken out and removed.,HEAVY-DUTY-BUCKETS-MHE,"300 mm (12 in), Pin Lock ",247-1947,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/247-1947,https://caterpillar.scene7.com/is/image/Caterpillar/CM20150513-37094-23120,False,300 mm,11.8 in,249.1 lb,113 kg,,,,,96 l,3.4 ft³,,,,1 in,25 mm,Pin Lock,,,,,,,,,,,,,,,,,,,,830 mm,32.7 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
